age,annual_income,total_debt,credit_limit,current_balance,num_late_payments_12m,employment_years,credit_risk
27.0,15000.0,5454.12,2600.0,469.29,0.0,,0
42.0,56555.12,67758.11,17600.0,4664.44,0.0,11.9,0
19.0,80558.45,37272.55,19600.0,11556.13,0.0,0.8,1
42.0,89318.79,,19400.0,10517.6,1.0,10.7,0
50.0,,122998.2,23400.0,8661.68,0.0,22.7,0
53.0,96281.86,242739.89,31900.0,12575.19,0.0,25.6,0
48.0,141969.4,310594.21,21700.0,13306.09,0.0,5.2,0
,104576.15,220806.99,40200.0,18328.93,,4.7,0
18.0,60967.66,113854.44,24100.0,3037.19,1.0,0.0,1
63.0,49972.5,115261.62,22000.0,3182.32,1.0,3.2,0
33.0,58033.91,114613.95,11900.0,5389.04,0.0,5.4,0
63.0,45922.07,72560.44,15100.0,591.68,1.0,24.1,1
69.0,105931.55,104344.37,29400.0,7766.55,0.0,50.8,0
20.0,76363.5,28414.37,19100.0,9143.3,1.0,0.9,0
52.0,43103.27,51100.81,13800.0,1420.7,1.0,27.7,0
58.0,119904.72,304846.91,46100.0,27631.92,0.0,17.3,0
23.0,45472.94,68483.98,7100.0,2195.77,0.0,4.0,1
42.0,30715.94,17805.87,13500.0,3637.82,0.0,14.3,0
30.0,53828.29,93450.49,21200.0,6110.95,0.0,10.6,0
51.0,33041.51,38624.27,12400.0,175.33,0.0,13.6,0
25.0,95008.67,230822.53,35900.0,9599.57,2.0,4.2,1
38.0,32621.95,14855.63,8700.0,1730.2,0.0,12.6,0
,50553.03,91659.03,19000.0,1673.15,0.0,13.8,0
21.0,95208.5,164588.71,25300.0,2352.84,0.0,0.4,0
42.0,35336.75,93030.93,14800.0,6143.02,0.0,2.2,0
32.0,69333.68,102936.88,14100.0,5018.29,1.0,0.2,0
21.0,,68301.06,7200.0,2473.95,0.0,2.6,0
62.0,62732.18,7646.24,19800.0,3770.34,0.0,10.4,0
29.0,76141.45,36617.99,18700.0,13225.06,1.0,2.3,0
49.0,52823.41,50512.97,14600.0,4828.83,2.0,22.8,0
49.0,55277.2,88211.5,16500.0,2624.79,0.0,9.9,0
45.0,70713.48,84146.72,28800.0,4756.81,2.0,13.7,0
30.0,45784.22,29196.57,14100.0,5995.85,0.0,2.0,0
48.0,92386.13,139530.17,23900.0,3444.54,1.0,28.8,0
31.0,123338.1,185103.63,27700.0,10364.67,0.0,,0
37.0,31086.51,41517.3,8500.0,759.2,0.0,16.4,0
35.0,156409.95,42402.73,47700.0,6993.04,0.0,6.9,0
46.0,45157.31,108916.64,16900.0,4261.7,0.0,21.3,0
23.0,179262.59,268581.39,,3158.34,0.0,0.7,0
49.0,45526.5,30908.13,9900.0,861.58,0.0,0.3,0
46.0,82820.19,147745.01,21900.0,5414.75,0.0,0.6,0
60.0,82553.87,66989.46,21300.0,1378.12,1.0,24.6,0
19.0,42942.32,55058.5,11500.0,751.92,0.0,0.5,0
40.0,56589.37,50992.35,22000.0,2731.27,1.0,11.4,0
36.0,128532.92,,31800.0,5719.53,1.0,0.1,1
48.0,44653.61,116115.02,13400.0,5152.97,,12.7,1
68.0,42170.34,19653.25,14200.0,2660.49,2.0,35.9,0
22.0,27117.1,4155.71,6000.0,2557.23,3.0,1.8,0
36.0,138764.19,95479.05,50000.0,19393.77,1.0,13.2,0
51.0,40600.44,68168.52,12800.0,8287.74,1.0,7.7,0
27.0,111300.4,55016.11,31600.0,6614.03,0.0,7.3,0
42.0,37766.85,83349.67,14800.0,6731.64,0.0,14.1,0
19.0,109223.42,117972.28,24400.0,6381.28,0.0,0.2,0
28.0,87902.71,145071.21,36500.0,10902.5,0.0,2.4,1
67.0,47237.38,57035.83,15000.0,3230.35,0.0,30.8,0
48.0,34871.82,83219.78,11600.0,4468.06,2.0,24.9,0
32.0,36613.84,5090.45,15100.0,1874.35,1.0,5.8,0
,36334.39,74293.19,,8046.34,0.0,2.1,0
40.0,102653.03,170364.67,33900.0,2996.06,1.0,19.1,0
36.0,59643.37,106653.09,22400.0,9804.93,0.0,12.0,0
26.0,27748.21,31621.2,7800.0,,0.0,3.6,0
52.0,46570.38,4003.11,14600.0,2178.11,0.0,16.6,0
38.0,50080.55,87644.97,8400.0,1351.08,1.0,4.1,0
26.0,15012.02,31339.93,2700.0,209.83,1.0,5.0,0
45.0,48150.76,16326.89,19200.0,6067.13,3.0,9.7,0
63.0,83609.78,100457.83,14000.0,8148.97,0.0,44.8,0
68.0,49882.39,25436.51,10000.0,5159.96,1.0,24.0,1
24.0,63110.61,102479.82,,6088.18,2.0,2.9,0
33.0,72454.05,142506.64,,206.0,1.0,,1
33.0,44109.86,78169.21,10400.0,4648.38,0.0,13.8,0
50.0,83989.98,73696.67,27300.0,6912.02,0.0,25.6,0
21.0,129896.15,,42700.0,2530.56,,1.4,0
,21713.4,,8300.0,2742.62,1.0,2.2,1
56.0,44050.42,37950.88,13300.0,2279.2,2.0,22.3,0
57.0,,41747.18,50000.0,29614.18,2.0,19.2,1
34.0,60014.37,93175.71,22100.0,7442.0,0.0,3.1,1
,53055.24,37476.89,15900.0,4758.08,1.0,16.7,0
56.0,46405.56,104055.77,15400.0,6464.18,1.0,9.3,1
69.0,116385.25,,48800.0,19616.11,1.0,,0
46.0,30841.12,35230.73,8300.0,1706.37,1.0,9.4,0
69.0,94438.56,70368.13,25100.0,10605.0,0.0,48.6,0
53.0,45887.56,79555.99,6900.0,445.65,2.0,18.7,0
55.0,34547.63,48683.31,11500.0,,0.0,23.4,0
56.0,,94989.0,7500.0,1728.09,1.0,20.6,0
67.0,52689.51,62138.54,15900.0,1728.36,0.0,6.3,0
54.0,40189.21,3715.12,15700.0,3232.0,0.0,13.5,0
69.0,105626.39,62574.17,33300.0,5748.1,2.0,5.1,0
52.0,34708.83,87613.14,8000.0,914.2,2.0,21.2,1
24.0,58926.42,71929.62,22700.0,12215.8,0.0,2.7,0
44.0,74791.5,118276.88,,2306.09,,20.2,0
45.0,58561.56,142917.99,21700.0,10432.47,0.0,6.0,0
39.0,86106.31,11473.87,28700.0,7055.72,,3.5,0
31.0,41766.99,73348.28,,4473.74,0.0,5.3,0
24.0,78713.99,58269.29,33200.0,1521.03,0.0,5.6,0
54.0,80124.5,59757.12,16800.0,3820.55,1.0,25.6,0
39.0,96845.48,62204.06,43300.0,,1.0,8.8,1
22.0,17476.37,37199.62,2700.0,1253.82,0.0,2.1,0
19.0,73528.45,71930.83,16800.0,3375.16,1.0,0.1,0
44.0,93037.87,22057.24,19500.0,6446.29,1.0,25.6,0
38.0,42324.65,12759.0,6500.0,2511.02,1.0,13.3,0
55.0,38999.62,17369.31,14400.0,2879.55,0.0,10.6,0
32.0,35567.0,83751.68,12700.0,3821.29,0.0,8.2,0
38.0,29167.1,37749.62,11300.0,6581.41,1.0,,0
27.0,80777.69,189389.12,18300.0,4398.25,3.0,8.7,1
40.0,213020.09,452694.53,50000.0,17345.65,,3.8,0
56.0,38808.24,84213.41,13500.0,2921.54,1.0,,1
22.0,40948.52,36884.07,11500.0,,0.0,1.0,0
18.0,54679.16,46712.0,19600.0,9623.89,1.0,0.0,1
30.0,20719.18,31319.38,7000.0,2308.99,0.0,9.3,0
38.0,35691.61,37982.29,6600.0,691.25,0.0,13.5,0
43.0,52355.94,72968.4,20100.0,,4.0,15.4,1
67.0,31686.41,10398.67,11600.0,6184.04,0.0,43.7,0
62.0,111130.98,280181.06,38500.0,,0.0,3.5,0
38.0,24927.07,4396.31,4900.0,771.37,0.0,6.6,0
35.0,93023.11,58476.15,21400.0,16887.54,0.0,4.2,0
54.0,130757.71,232115.29,35000.0,10415.42,0.0,35.6,0
62.0,68120.59,28808.61,15900.0,,0.0,17.1,0
49.0,49887.7,14998.46,10900.0,1669.72,0.0,22.7,0
53.0,62803.69,27719.71,24600.0,3599.89,0.0,24.0,0
34.0,41591.95,9773.32,14200.0,3334.86,1.0,,1
52.0,15968.27,12296.42,5100.0,2263.61,0.0,8.1,0
66.0,30105.06,21487.12,,1081.97,0.0,13.5,0
28.0,53814.19,76472.83,22900.0,9390.47,1.0,4.1,1
38.0,30809.79,35696.99,6400.0,1904.62,1.0,4.7,0
69.0,42282.4,57195.1,16400.0,7120.75,0.0,1.0,1
43.0,72222.54,123726.82,31800.0,12496.98,0.0,,0
21.0,59101.67,37114.78,21800.0,2989.26,0.0,2.9,0
51.0,102240.67,36217.09,45800.0,1786.49,1.0,11.3,0
69.0,64634.3,156403.53,22300.0,14389.32,0.0,17.3,0
65.0,66955.43,111587.44,14400.0,5472.9,1.0,0.3,0
35.0,35334.9,9185.5,7500.0,3826.67,0.0,11.6,0
57.0,24375.56,61962.43,6000.0,3397.0,0.0,32.2,0
52.0,42287.5,74472.35,6400.0,1202.01,1.0,5.0,0
58.0,35020.51,17292.36,12400.0,4010.43,1.0,6.4,0
46.0,49017.83,119941.93,11300.0,1179.76,0.0,,0
69.0,28577.56,32490.73,11300.0,,0.0,31.4,0
46.0,89813.74,229313.35,23100.0,8257.02,0.0,1.3,0
55.0,34943.06,9736.89,10300.0,714.97,2.0,23.0,1
59.0,43553.21,23019.57,19200.0,5601.64,1.0,12.7,0
38.0,53523.96,93387.54,11900.0,5418.3,,7.4,1
59.0,106287.84,7768.19,38900.0,1884.24,0.0,31.6,0
30.0,155626.74,41549.17,50000.0,34277.65,1.0,9.7,1
66.0,162180.5,330500.49,35100.0,9390.06,0.0,19.2,0
58.0,25107.52,11905.57,7500.0,1374.2,1.0,37.9,0
34.0,43309.0,,11000.0,2223.78,0.0,6.5,1
26.0,38637.1,44090.5,14700.0,2952.02,0.0,6.2,0
58.0,67655.6,149952.6,22800.0,2183.91,1.0,19.4,0
18.0,65223.14,75492.03,19100.0,7372.4,0.0,0.0,0
19.0,38185.03,52816.59,14700.0,2199.47,0.0,0.9,0
65.0,36418.72,29468.12,8000.0,650.52,0.0,4.1,0
46.0,29778.44,50604.52,11200.0,1613.3,1.0,26.2,0
50.0,15000.0,13744.38,6100.0,1811.84,1.0,26.4,0
27.0,24862.14,17244.35,10300.0,3373.13,0.0,,0
,91132.05,25914.93,35100.0,7449.91,0.0,,0
57.0,130460.1,29352.8,35500.0,,1.0,31.4,0
38.0,121627.04,105146.21,50000.0,12109.32,4.0,17.0,1
45.0,93483.51,182010.65,24700.0,9890.37,0.0,7.8,0
28.0,29520.34,17575.3,10100.0,2400.36,0.0,9.5,0
51.0,26669.25,22048.45,5300.0,2098.02,0.0,1.6,0
25.0,18276.77,43654.82,8100.0,2295.8,0.0,1.0,1
39.0,38180.56,,13800.0,3089.96,0.0,11.3,0
25.0,57083.12,137665.49,21500.0,6413.93,0.0,4.0,0
66.0,29594.07,67819.28,5000.0,402.06,0.0,31.0,0
32.0,70168.36,17229.55,26600.0,6105.99,0.0,0.2,1
34.0,80106.69,205329.62,30600.0,14073.03,0.0,15.4,0
40.0,40753.86,9066.13,14300.0,3851.88,0.0,1.0,0
41.0,24245.57,56967.16,5800.0,861.76,1.0,3.3,0
62.0,,177561.77,36800.0,7986.41,3.0,0.6,1
36.0,55330.82,77099.59,10100.0,3345.05,1.0,10.2,0
22.0,173637.25,321078.75,50000.0,11455.72,1.0,3.7,0
49.0,57264.0,130340.14,12800.0,4472.25,1.0,20.6,0
61.0,59714.36,95433.92,15200.0,3323.84,1.0,35.4,0
18.0,,32702.41,6000.0,400.98,0.0,0.0,0
40.0,42018.87,15793.63,9200.0,4039.97,1.0,11.9,0
54.0,21262.88,42841.57,3700.0,889.41,0.0,16.5,0
25.0,24193.16,12118.45,10300.0,4358.89,0.0,3.5,0
30.0,84516.24,167399.05,26100.0,13924.77,0.0,0.9,1
25.0,45727.26,,12300.0,2556.43,0.0,4.8,0
40.0,42041.19,42851.21,13100.0,2298.71,1.0,11.1,0
60.0,34743.38,,11800.0,1424.52,0.0,32.1,0
18.0,42988.41,87033.42,18300.0,4027.52,0.0,,0
62.0,106920.2,259268.79,21800.0,7701.7,,6.6,0
68.0,59073.22,41577.05,14100.0,2485.81,0.0,32.4,0
41.0,26688.58,69082.33,11800.0,5888.43,0.0,4.0,0
52.0,100531.94,252149.91,26300.0,10634.98,1.0,,0
41.0,152515.75,318822.94,23900.0,8594.27,0.0,14.1,0
34.0,72898.46,165419.47,14200.0,4780.94,1.0,2.5,0
22.0,92482.45,161107.4,14600.0,1013.92,1.0,3.8,0
37.0,112698.32,14175.09,50000.0,3159.61,0.0,9.8,0
38.0,20051.05,29592.39,4700.0,765.07,0.0,1.5,0
57.0,165804.1,341735.98,50000.0,32012.03,0.0,24.4,0
48.0,104745.45,271761.37,47000.0,25163.57,,7.6,1
63.0,,114038.12,24000.0,10439.73,1.0,36.2,0
53.0,,101668.71,8000.0,1901.46,0.0,28.6,0
28.0,24285.98,44013.99,4200.0,1207.6,1.0,9.8,0
69.0,44407.31,34225.18,13100.0,3050.93,0.0,25.6,0
32.0,70900.89,,19300.0,3880.84,1.0,6.4,0
,,55949.82,9300.0,3521.61,0.0,13.6,0
24.0,51955.96,32647.66,14600.0,2283.51,1.0,0.8,1
68.0,26632.17,17286.94,11500.0,995.27,3.0,27.3,0
45.0,43011.62,71900.95,13400.0,2658.02,0.0,14.7,0
68.0,24062.83,50378.17,8600.0,2910.12,1.0,4.5,0
60.0,22591.62,37181.35,9500.0,4291.79,,17.6,0
,66439.94,,12900.0,5818.73,0.0,3.4,0
22.0,,20721.56,8400.0,497.31,3.0,3.4,0
,40478.48,27631.68,7400.0,2088.3,0.0,2.9,0
,37046.67,60123.23,7100.0,,,2.8,0
25.0,277581.76,,50000.0,15602.31,2.0,1.8,0
27.0,77996.58,116317.87,19200.0,11148.88,0.0,7.9,1
55.0,83186.98,14289.49,,12130.46,0.0,4.8,0
64.0,34021.59,,15100.0,1440.66,0.0,33.1,0
49.0,73339.19,151357.11,14400.0,2188.42,0.0,3.1,0
65.0,47257.54,39164.33,14800.0,6492.4,0.0,29.3,0
45.0,33857.99,6023.55,6100.0,1435.94,0.0,9.6,0
34.0,172379.69,225731.48,42300.0,,2.0,12.6,0
48.0,76395.17,15190.23,23500.0,7139.09,0.0,7.0,0
25.0,74117.22,88528.56,32200.0,11443.55,0.0,4.5,0
57.0,30241.18,2468.25,8100.0,1121.17,0.0,9.2,1
42.0,25282.67,,4300.0,2357.44,0.0,17.1,0
26.0,52337.54,56479.02,13900.0,5603.99,1.0,7.0,0
19.0,38403.03,11534.85,7400.0,810.24,0.0,0.1,0
32.0,78243.78,26782.09,17100.0,4452.12,0.0,12.1,0
67.0,81434.68,,27300.0,3575.57,2.0,29.1,0
20.0,56348.0,8762.46,9600.0,2927.08,0.0,0.3,0
66.0,89021.03,155322.96,25800.0,1991.75,0.0,20.5,0
53.0,60838.78,126170.29,20200.0,2290.05,1.0,5.6,0
21.0,32112.04,12268.87,8900.0,1774.47,0.0,2.1,0
31.0,48099.89,24848.48,7500.0,1355.2,0.0,9.9,0
58.0,58773.12,97576.97,26200.0,3320.56,,4.2,0
58.0,94594.54,80054.74,24600.0,5408.62,,20.2,0
42.0,62005.01,82763.5,23800.0,8911.96,1.0,19.6,1
67.0,38450.6,84124.19,9500.0,3762.18,2.0,45.9,0
27.0,96732.31,38829.01,28300.0,5460.43,0.0,,0
38.0,68081.0,111310.25,18100.0,5843.84,1.0,,1
53.0,136954.53,338891.27,,16227.18,0.0,18.7,0
29.0,57088.99,9994.23,8900.0,1792.45,3.0,4.3,1
44.0,29074.09,7169.22,7500.0,2807.61,0.0,22.1,0
57.0,109774.95,161374.27,45800.0,9132.23,0.0,19.2,0
19.0,38327.62,,13700.0,6126.65,0.0,,0
30.0,64683.05,37096.68,12500.0,1444.41,0.0,5.9,0
49.0,60562.43,55935.28,19800.0,5851.37,3.0,26.3,1
48.0,55680.07,16538.89,23300.0,2807.07,,25.0,0
33.0,48928.14,50577.84,17600.0,6267.63,1.0,6.1,0
49.0,20104.79,3465.3,3900.0,1237.06,0.0,10.3,0
49.0,29695.11,30328.35,12200.0,1442.88,,15.2,1
51.0,106221.24,156296.83,25500.0,8785.33,,18.9,0
28.0,70072.13,179279.82,20100.0,8478.16,0.0,2.4,0
27.0,170344.52,376056.42,50000.0,27536.65,1.0,7.1,0
32.0,29067.53,62051.23,11800.0,2312.7,2.0,6.8,0
34.0,53188.97,34713.1,22800.0,4376.2,1.0,5.3,0
57.0,108870.69,41372.84,46700.0,17629.58,,4.2,0
35.0,38580.64,59890.65,5900.0,1723.13,2.0,4.1,0
26.0,40488.76,60549.36,17300.0,7798.76,0.0,7.6,0
,45433.09,60857.79,7600.0,2191.87,1.0,7.3,0
57.0,41472.73,12287.57,9500.0,985.42,1.0,6.6,0
31.0,74539.05,100185.16,22700.0,8150.88,3.0,,1
42.0,18617.81,9758.46,5500.0,2760.22,0.0,7.4,1
67.0,145166.34,170628.19,48100.0,17436.11,0.0,1.7,0
39.0,30460.99,7031.19,9000.0,2297.35,0.0,6.8,0
69.0,15209.83,36482.73,6500.0,3899.75,0.0,27.7,0
47.0,53844.54,9600.56,12000.0,7826.37,0.0,16.0,0
37.0,43198.43,102004.49,10000.0,561.28,2.0,6.8,0
38.0,48689.18,112292.61,20800.0,7258.87,1.0,8.9,0
61.0,65352.17,124305.45,11300.0,1344.02,0.0,41.5,0
49.0,79770.16,208273.23,26600.0,12327.69,0.0,11.7,1
68.0,149043.1,24479.14,50000.0,4425.39,1.0,12.9,0
63.0,35807.6,59393.81,10800.0,1958.68,1.0,11.0,0
66.0,86212.86,197610.63,30900.0,14558.72,0.0,22.0,0
38.0,82897.64,28643.86,16700.0,2403.21,0.0,15.2,0
52.0,15000.0,23928.47,6100.0,1999.41,1.0,7.0,0
49.0,32862.36,32820.5,6300.0,457.49,2.0,22.0,0
47.0,25029.53,29576.72,,2305.35,1.0,0.6,0
56.0,70879.44,163920.24,12200.0,2222.25,0.0,15.9,0
66.0,66349.77,96607.79,20800.0,7259.29,1.0,37.2,0
29.0,67154.86,20134.58,23600.0,4477.08,0.0,3.7,0
58.0,45100.32,111408.72,19500.0,,0.0,22.5,0
64.0,47913.19,26679.4,17800.0,4494.25,2.0,9.4,1
35.0,53255.24,125081.46,16600.0,6237.49,3.0,12.6,1
38.0,42588.18,105833.21,18300.0,2458.84,,1.0,0
30.0,86362.55,196681.66,25400.0,7150.96,0.0,10.2,0
38.0,,49086.92,9100.0,814.97,0.0,4.0,0
25.0,33891.23,63268.07,11100.0,268.36,2.0,6.1,1
63.0,58267.02,107814.9,15900.0,5866.95,1.0,15.9,1
57.0,43444.63,53776.38,17400.0,3758.1,1.0,28.2,0
63.0,27853.98,21282.67,5700.0,2173.47,1.0,,0
24.0,,61430.91,,8317.25,0.0,5.4,0
40.0,38431.3,74125.46,14100.0,,1.0,2.8,0
61.0,32635.87,57996.55,13700.0,,1.0,7.7,1
,48794.47,77334.47,20300.0,5986.7,2.0,15.3,0
28.0,31699.31,56057.73,9600.0,4339.61,1.0,,0
39.0,53076.59,107987.21,18200.0,5179.68,1.0,4.1,0
39.0,43659.7,83670.54,11700.0,1989.69,0.0,19.8,0
60.0,39833.04,13991.56,11600.0,3495.91,1.0,41.0,0
42.0,39982.61,44005.0,16900.0,7717.28,1.0,9.0,0
39.0,98456.4,71605.96,42300.0,,1.0,19.4,0
45.0,67611.3,109498.2,28300.0,18520.66,0.0,14.7,0
46.0,19428.22,3594.85,3700.0,611.84,,7.6,0
30.0,92022.81,188823.68,37300.0,13413.47,0.0,8.4,0
35.0,73860.56,20216.99,,546.57,3.0,11.2,0
19.0,71289.83,58070.21,18400.0,9699.7,0.0,1.0,1
46.0,92295.12,184338.2,,3730.15,2.0,7.4,0
38.0,54667.14,9101.07,21000.0,2054.48,0.0,13.4,0
32.0,78593.97,135144.2,,5424.64,1.0,0.7,0
69.0,40999.57,97302.28,,2544.25,3.0,5.8,1
44.0,90088.54,147332.5,25800.0,8227.28,1.0,0.1,0
67.0,61751.17,117623.72,22500.0,7605.14,0.0,49.0,0
48.0,23714.05,50378.34,9200.0,3408.7,0.0,24.1,0
32.0,,64446.8,30100.0,8388.2,1.0,,0
68.0,50144.15,75158.75,20400.0,2328.9,0.0,25.5,0
40.0,46125.74,36055.65,14500.0,416.98,0.0,6.6,0
41.0,41539.48,27713.91,11400.0,1804.14,3.0,3.5,1
61.0,43407.25,23441.84,7900.0,2556.83,1.0,12.2,0
30.0,62179.53,98208.29,16700.0,7203.79,1.0,4.5,0
39.0,29955.01,61623.65,11100.0,2123.12,1.0,15.9,0
60.0,21138.1,47218.29,9000.0,931.71,0.0,22.7,0
54.0,28604.54,32053.6,6500.0,1404.84,2.0,2.8,1
50.0,68120.31,64936.7,17500.0,1431.71,0.0,0.6,0
20.0,49160.08,88015.47,9600.0,,0.0,0.2,0
36.0,105653.05,206778.08,37700.0,659.75,0.0,7.4,0
40.0,52106.88,37334.37,22800.0,4335.17,2.0,20.5,0
46.0,89815.05,80216.04,30700.0,13463.05,,17.8,1
47.0,35750.2,49859.9,12000.0,2187.61,0.0,23.3,0
56.0,41727.46,47564.93,13200.0,1207.21,0.0,17.7,0
61.0,54486.84,100149.51,9600.0,4009.15,0.0,15.6,1
64.0,49603.36,66208.24,18300.0,3647.86,1.0,5.0,0
,46900.38,14065.19,15500.0,980.09,1.0,21.0,0
54.0,32103.85,13951.52,11200.0,632.18,3.0,28.2,0
64.0,20924.22,49405.65,8800.0,2226.3,0.0,7.7,0
25.0,79111.22,49441.69,30500.0,4467.28,1.0,3.6,0
59.0,73980.45,27669.33,28400.0,18405.85,0.0,20.0,0
33.0,37484.34,,16000.0,5756.05,0.0,9.4,0
25.0,68004.58,128523.95,,,0.0,6.6,0
18.0,49027.29,79702.04,15900.0,6151.79,1.0,0.0,1
61.0,105208.89,134049.11,19200.0,1944.58,1.0,23.2,0
22.0,24652.76,63024.49,,3267.41,,0.2,0
20.0,50209.73,16075.55,19400.0,1033.68,0.0,0.1,0
18.0,47861.75,61200.81,7600.0,157.6,1.0,0.0,1
21.0,59675.07,88277.01,10000.0,4128.46,0.0,0.1,1
57.0,136254.9,13868.48,23200.0,6206.55,,29.0,0
52.0,50300.47,64455.04,18600.0,12646.51,0.0,24.6,0
49.0,84616.06,181123.07,25400.0,15528.99,0.0,4.2,0
59.0,49578.39,68977.65,12900.0,10586.86,1.0,34.3,0
51.0,103006.54,229107.81,18700.0,,0.0,5.1,0
60.0,85110.78,149826.61,31500.0,12628.26,1.0,12.6,0
42.0,,87071.15,10900.0,2119.29,0.0,6.0,0
27.0,42481.3,91486.66,9800.0,6048.26,0.0,3.4,0
38.0,72560.53,131056.1,25100.0,5979.84,1.0,5.1,0
63.0,36561.69,72202.84,11600.0,3706.28,0.0,22.0,0
56.0,60741.33,111614.62,15700.0,6029.4,0.0,15.5,0
44.0,43762.04,62806.72,15000.0,2583.18,1.0,,0
44.0,67566.1,102732.04,,7035.98,1.0,1.5,0
19.0,49187.24,29981.62,19100.0,6631.85,0.0,0.1,1
58.0,35755.21,76206.18,7800.0,,1.0,2.1,0
,105154.31,83403.28,20800.0,1346.82,0.0,,0
30.0,62550.76,91740.82,24100.0,7963.95,1.0,0.7,1
26.0,52462.23,36656.47,19000.0,,0.0,6.7,0
69.0,69702.62,126074.82,14300.0,,1.0,26.1,0
53.0,19876.38,50019.28,3700.0,1562.21,,18.4,0
39.0,189873.04,390865.68,50000.0,10198.6,,11.8,0
59.0,,88565.61,21100.0,3463.46,0.0,7.0,0
,16682.18,24919.47,4100.0,,2.0,4.9,0
29.0,111107.86,149764.17,38600.0,13720.58,1.0,3.5,0
34.0,34515.61,,6500.0,1519.96,1.0,9.5,0
31.0,101339.14,102857.92,30600.0,14690.32,1.0,2.7,1
31.0,58275.7,61588.93,9100.0,2381.68,2.0,1.5,0
51.0,21115.26,50884.77,5600.0,1022.72,0.0,32.0,0
37.0,63370.71,68547.86,10900.0,1124.14,0.0,0.4,1
28.0,60634.89,94352.14,17700.0,5493.17,1.0,8.0,1
33.0,108127.12,261096.8,29900.0,11749.03,1.0,11.8,0
68.0,74109.45,105357.05,21000.0,9306.31,0.0,14.9,0
48.0,25754.2,16980.74,4200.0,791.02,1.0,4.1,0
23.0,98850.27,101638.19,25600.0,7481.8,0.0,0.7,1
36.0,42258.52,41805.45,15900.0,2131.12,0.0,12.6,0
54.0,152079.58,281513.41,39600.0,,2.0,23.1,0
21.0,43788.74,40932.69,,8515.81,0.0,2.3,0
,47725.69,88055.63,12400.0,921.81,0.0,43.1,0
21.0,33085.41,76726.24,9200.0,3173.84,,2.1,0
37.0,40168.61,37415.32,12800.0,,1.0,3.0,1
27.0,34277.2,13761.61,14900.0,2163.83,0.0,2.2,0
41.0,109740.01,179279.47,20000.0,4092.07,0.0,19.4,0
52.0,24369.68,22349.72,3900.0,364.95,1.0,7.1,1
43.0,87793.94,120614.22,29200.0,3412.35,0.0,1.8,0
54.0,89071.62,148441.33,38700.0,7225.93,0.0,25.3,0
55.0,123813.11,150658.0,50000.0,24448.2,0.0,14.9,0
38.0,55617.71,131087.45,16400.0,2513.98,1.0,18.4,1
57.0,29260.21,33518.35,8500.0,4286.33,0.0,25.4,1
56.0,48871.28,39977.97,16800.0,2423.53,0.0,3.4,0
38.0,77405.96,184647.4,24500.0,13256.05,0.0,19.0,0
27.0,57001.79,21503.28,,2079.67,0.0,2.3,0
55.0,67510.38,31611.26,27800.0,10647.78,0.0,12.5,0
63.0,122905.58,293783.43,46000.0,6277.1,1.0,18.1,0
21.0,76818.6,45484.99,23000.0,5353.34,3.0,0.2,1
,61026.59,29557.3,17600.0,6910.73,2.0,21.8,0
37.0,17914.81,24366.51,,,1.0,2.3,0
34.0,33849.84,5058.18,9700.0,1098.72,0.0,6.4,0
24.0,42497.26,68730.73,12200.0,2858.38,1.0,2.1,0
21.0,16543.23,20152.3,2600.0,1419.95,2.0,2.3,0
46.0,27845.84,46437.51,5600.0,,0.0,22.5,0
31.0,46116.61,37268.07,13700.0,4532.55,1.0,2.0,0
20.0,50846.63,122198.67,20200.0,7098.14,0.0,0.7,0
41.0,73385.83,52618.92,17100.0,2976.94,0.0,8.6,0
54.0,47897.78,,14700.0,6694.06,0.0,5.5,1
33.0,62870.0,155929.72,15900.0,7384.91,1.0,12.0,0
69.0,42164.18,44538.0,7700.0,2288.51,0.0,36.1,0
21.0,55559.4,23383.23,24300.0,961.33,0.0,0.6,0
41.0,71010.55,20984.8,28900.0,8845.11,0.0,8.4,0
51.0,131081.97,323187.28,22700.0,7601.54,0.0,3.5,0
47.0,39783.77,83298.7,14600.0,7341.39,2.0,18.2,0
35.0,59071.82,137618.87,15000.0,,1.0,2.1,0
36.0,91260.79,179658.27,40900.0,20218.13,1.0,17.7,0
48.0,22839.43,20693.84,,1140.52,1.0,23.4,0
36.0,179637.4,69638.1,39800.0,14392.15,0.0,7.0,0
,,278066.3,35200.0,22715.66,1.0,27.8,0
63.0,19401.52,24738.84,7800.0,990.46,0.0,41.0,0
36.0,67699.16,69005.61,14100.0,1897.3,1.0,10.0,0
39.0,38612.37,59976.23,14000.0,4201.43,1.0,3.7,1
41.0,42684.5,12507.33,7200.0,1136.25,0.0,8.7,0
62.0,66856.31,59999.09,28500.0,8318.52,3.0,37.1,0
29.0,101746.5,167002.41,17700.0,4748.26,2.0,7.1,1
47.0,40965.12,12285.57,17400.0,2031.7,1.0,18.9,0
55.0,41296.42,21659.13,12300.0,7696.53,0.0,32.1,0
48.0,67731.05,94328.15,19300.0,7871.52,0.0,26.8,0
53.0,76356.91,,33700.0,7526.05,1.0,,0
36.0,29605.67,14974.65,13200.0,1133.87,0.0,1.7,0
,152390.83,25104.33,50000.0,12499.84,1.0,25.6,0
62.0,36827.92,90060.12,6900.0,1823.47,1.0,32.6,0
53.0,96645.46,12423.67,29200.0,5781.07,0.0,26.5,0
